EmpID,FirstName,LastName,FullName,StartDate,ExitDate,TitleOfJob,Supervisor,EmployerEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,CurrentEmployeeRating
2011,Naomi,Hardin,Naomi Hardin,07-03-2022,07-12-2022,Production Technician I,Nichole Jordan,naomi.hardin@bilearner.com,EW,Active,Contract,Zone B,Temporary,Retirement,Institution window ability miss recently around.,Production       ,Finance & Accounting,08-06-1994,MA,Clerk,Female,91439,Asian,Married,Fully Meets,3
2012,Darnell,Eaton,Darnell Eaton,1-24-2020,9-14-2022,Production Technician I,Jason Kennedy,darnell.eaton@bilearner.com,MSC,Active,Contract,Zone B,Full-Time,Voluntary,Billion turn account cut spring.,Production       ,General - Sga,06-06-1984,MA,Vp,Female,44651,White,Single,Fully Meets,3
2013,Zariah,Ritter,Zariah Ritter,07-07-2019,3-27-2021,Production Technician I,Crystal Johnson,zariah.ritter@bilearner.com,TNS,Active,Contract,Zone A,Temporary,Voluntary,Maintain score scene attack face try wish.,Production       ,General - Con,04-08-1952,MA,Foreman,Female,61363,Black,Widowed,Fully Meets,3
2018,Anya,Morton,Anya Morton,03-09-2022,5-18-2023,Production Technician II,Kimberly Roth,anya.morton@bilearner.com,PYZ,Active,Contract,Zone C,Temporary,Retirement,Various various decide per clear miss.,Production       ,Yard (Material Handling),1-27-1986,MA,Runner,Female,86107,Asian,Divorced,Fully Meets,3
2020,Angelique,Mathis,Angelique Mathis,05-08-2021,08-05-2022,Production Technician II,Allison Fox,angelique.mathis@bilearner.com,TNS,Active,Part-Time,Zone A,Full-Time,Involuntary,Law safe yard market likely wife case action.,Production       ,Wireline Construction,2-14-1946,MA,Billing,Female,47869,Black,Widowed,Fully Meets,3
2023,Sophie,Moran,Sophie Moran,1-29-2022,4-23-2022,Production Technician II,Sara Chapman,sophie.moran@bilearner.com,CCDR,Active,Part-Time,Zone C,Part-Time,Retirement,Leave probably series even avoid.,Production       ,General - Con,08-04-1962,MA,Foreman,Female,31287,Hispanic,Divorced,Fully Meets,3
2024,Yair,Snyder,Yair Snyder,07-06-2021,3-14-2022,Production Technician II,Troy Price,yair.snyder@bilearner.com,EW,Active,Full-Time,Zone C,Full-Time,Retirement,Range create to drive.,Production       ,Field Operations,3-25-1991,MA,Coordinator,Female,5063,Asian,Single,Fully Meets,3
2025,Shamar,Herman,Shamar Herman,1-29-2021,02-12-2023,Production Technician II,Jason Johnson,shamar.herman@bilearner.com,MSC,Active,Part-Time,Zone C,Temporary,Resignation,Form prepare beat focus direction marriage.,Production       ,Field Operations,04-11-1975,MA,Laborer,Female,90678,Asian,Single,Fully Meets,3
2026,Ishaan,Schaefer,Ishaan Schaefer,5-13-2023,06-10-2023,Production Technician I,James White,ishaan.schaefer@bilearner.com,SVG,Active,Contract,Zone A,Full-Time,Resignation,Deep new manage big picture.,Production       ,Field Operations,2-26-1970,MA,Locator,Female,5306,Hispanic,Married,Fully Meets,3
2028,Linda,Combs,Linda Combs,9-30-2021,11-14-2021,Production Technician I,Paul Wilcox,linda.combs@bilearner.com,MSC,Voluntarily Terminated,Full-Time,Zone C,Temporary,Retirement,Half audience option safe.,Production       ,Field Operations,05-02-1981,MA,Tower Hand,Female,77958,Hispanic,Widowed,Fully Meets,3
2030,Yuliana,Nelson,Yuliana Nelson,4-26-2019,5-13-2019,Production Technician I,Nicole Rodriguez,yuliana.nelson@bilearner.com,PYZ,Active,Full-Time,Zone B,Full-Time,Resignation,Station opportunity already agency blood answer.,Production       ,Wireline Construction,8-13-1982,MA,Operator,Female,34988,Asian,Married,Fully Meets,3
2031,August,Wiley,August Wiley,2-19-2022,04-05-2023,Production Technician I,Mary Clark,august.wiley@bilearner.com,WBL,Active,Full-Time,Zone C,Full-Time,Involuntary,Smile friend too now move end institution.,Production       ,Project Management - Con,6-16-1977,MA,Manager,Male,8786,Asian,Married,Fully Meets,3
2032,Lindsay,Pennington,Lindsay Pennington,4-16-2022,12-25-2022,Production Technician I,Daniel Stafford,lindsay.pennington@bilearner.com,NEL,Active,Contract,Zone C,Part-Time,Retirement,Participant under home.,Production       ,Field Operations,11-05-1996,MA,Technician,Male,19087,Asian,Divorced,Fully Meets,3
2034,Jaliyah,Conway,Jaliyah Conway,8-26-2021,08-03-2023,Production Technician I,Randall Hill,jaliyah.conway@bilearner.com,BPC,Active,Full-Time,Zone C,Part-Time,Voluntary,Manage expert such rate stand.,Production       ,Field Operations,1-19-1947,MA,Driver,Female,95951,Asian,Married,Fully Meets,3
2035,Raymond,Gillespie,Raymond Gillespie,06-06-2020,11-23-2021,Production Technician I,Alicia Horton,raymond.gillespie@bilearner.com,CCDR,Active,Full-Time,Zone C,Full-Time,Retirement,Race a way theory analysis.,Production       ,Aerial,3-14-2001,MA,Lineman,Female,44292,Asian,Married,Fully Meets,3
2037,Ian,Hester,Ian Hester,01-09-2021,5-14-2022,Production Technician I,Keith Morrison,ian.hester@bilearner.com,EW,Active,Contract,Zone C,Full-Time,Involuntary,Present trip year.,Production       ,General - Con,8-27-1945,MA,Clerk,Female,14973,White,Married,Fully Meets,3
2040,Brynlee,Crawford,Brynlee Crawford,12-05-2021,6-26-2023,Production Technician II,Eric Walton,brynlee.crawford@bilearner.com,NEL,Future Start,Contract,Zone B,Temporary,Involuntary,Impact central buy top section.,Production       ,General - Con,12-04-1949,MA,Lineman,Female,33621,Other,Divorced,Fully Meets,3
2050,Meadow,Atkins,Meadow Atkins,01-11-2022,12-16-2022,Production Technician II,Lisa Smith,meadow.atkins@bilearner.com,NEL,Active,Full-Time,Zone C,Full-Time,Retirement,Top whether good.,Production       ,Wireless,02-03-1953,MA,Safety,Female,17084,White,Widowed,Fully Meets,3
2052,Blaine,Contreras,Blaine Contreras,06-10-2020,11-13-2022,Production Technician I,Dr. Donald Henry,blaine.contreras@bilearner.com,SVG,Active,Part-Time,Zone B,Part-Time,Involuntary,Mean car law read friend growth.,Production       ,Field Operations,05-12-1956,MA,Laborer,Female,61020,Hispanic,Married,Fully Meets,3
2054,Erika,Mata,Erika Mata,10-25-2018,10-15-2021,Production Technician I,Shawn Acosta,erika.mata@bilearner.com,MSC,Active,Contract,Zone C,Temporary,Voluntary,Anyone include world claim up.,Production       ,Project Management - Con,12-30-1993,MA,Coordinator,Female,41617,Black,Married,Fully Meets,3
2056,Kelly,Ellis,Kelly Ellis,4-17-2020,2-26-2022,Production Technician I,Abigail Cooper,kelly.ellis@bilearner.com,PYZ,Active,Contract,Zone A,Full-Time,Voluntary,Stock about front themselves list value.,Production       ,Field Operations,7-25-1957,MA,Laborer,Female,69455,White,Divorced,Fully Meets,3
2058,Brady,Boyd,Brady Boyd,4-17-2022,06-03-2022,Production Technician I,Stephanie Morales,brady.boyd@bilearner.com,NEL,Active,Full-Time,Zone A,Temporary,Resignation,Provide pick upon green event himself.,Production       ,Field Operations,1-13-1984,MA,Laborer,Male,9125,White,Divorced,Fully Meets,3
2059,Alfred,Manning,Alfred Manning,7-29-2023,08-06-2023,Production Technician I,Sally Owens,alfred.manning@bilearner.com,PL,Voluntarily Terminated,Full-Time,Zone C,Temporary,Retirement,Issue administration collection.,Production       ,General - Con,7-27-1987,MA,Laborer,Female,7499,White,Married,Fully Meets,3
2064,Philip,Cobb,Philip Cobb,8-28-2020,12-26-2020,Production Technician I,Nicholas Freeman,philip.cobb@bilearner.com,MSC,Active,Part-Time,Zone C,Full-Time,Resignation,Maintain catch look. Wide local natural.,Production       ,Finance & Accounting,05-10-1964,MA,Executive,Female,32823,White,Single,Fully Meets,3
2066,Ellie,Holder,Ellie Holder,08-04-2023,08-04-2023,Production Technician II,Lisa Bryant,ellie.holder@bilearner.com,MSC,Active,Contract,Zone A,Full-Time,Voluntary,Yeah deal great thousand church least fact.,Production       ,Project Management - Con,5-25-1989,MA,Manager,Female,71853,Asian,Single,Fully Meets,3
2073,Armani,Barker,Armani Barker,03-03-2023,08-06-2023,Production Technician II,Daniel Lee,armani.barker@bilearner.com,PYZ,Active,Part-Time,Zone B,Full-Time,Involuntary,Drug remain total marriage ago raise.,Production       ,Field Operations,7-18-1956,MA,Manager,Female,52861,Hispanic,Single,Fully Meets,3
2076,Nathalia,Larson,Nathalia Larson,12-07-2021,01-02-2023,Production Technician I,David Simpson,nathalia.larson@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,Voluntary,Yeah quickly speech hold. Hard image wall large.,Production       ,Field Operations,7-27-1943,MA,Project Manager,Female,83667,Black,Divorced,Fully Meets,3
2077,Laurel,Chan,Laurel Chan,11-18-2020,2-13-2021,Production Technician I,Christina Serrano,laurel.chan@bilearner.com,PYZ,Active,Full-Time,Zone A,Temporary,Resignation,Decide material save personal media.,Production       ,General - Con,12-25-1943,MA,Foreman,Female,50403,Asian,Married,Fully Meets,3
2078,Alejandra,Barnes,Alejandra Barnes,9-26-2018,10-15-2019,Production Technician I,Yolanda Sanders,alejandra.barnes@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone B,Temporary,Voluntary,Until factor claim chance.,Production       ,Field Operations,10-26-1986,MA,Laborer,Female,50499,White,Single,Fully Meets,3
2080,Ellie,Robbins,Ellie Robbins,9-15-2022,2-14-2023,Production Technician I,Alexander Martin,ellie.robbins@bilearner.com,WBL,Active,Contract,Zone B,Temporary,Involuntary,Serve bill write instead pressure life anyone.,Production       ,Catv,11-03-1960,MA,Supervisor,Female,34104,Other,Married,Fully Meets,3
2085,Layton,Goodwin,Layton Goodwin,05-05-2019,01-11-2022,Production Technician I,Dana Parker,layton.goodwin@bilearner.com,NEL,Active,Contract,Zone C,Full-Time,Voluntary,Customer make camera truth.,Production       ,Engineers,07-12-1999,MA,Engineer,Female,8666,Asian,Married,Fully Meets,3
2086,Eliza,Munoz,Eliza Munoz,5-31-2021,11-12-2021,Production Technician I,Steven Short,eliza.munoz@bilearner.com,PL,Active,Contract,Zone A,Part-Time,Retirement,Capital course trade.,Production       ,General - Con,11-14-1978,MA,Laborer,Female,26272,Asian,Divorced,Fully Meets,3
2087,Arianna,Durham,Arianna Durham,11-21-2019,6-24-2020,Production Technician I,Drew Hawkins,arianna.durham@bilearner.com,PYZ,Active,Part-Time,Zone A,Full-Time,Involuntary,Per record feeling bed tax education.,Production       ,Field Operations,12-19-1959,MA,Laborer,Female,11105,Black,Widowed,Fully Meets,3
2089,Ethan,Rhodes,Ethan Rhodes,12-29-2018,07-04-2020,Production Technician I,Zachary Hanson,ethan.rhodes@bilearner.com,TNS,Active,Contract,Zone C,Part-Time,Voluntary,Upon situation late.,Production       ,Technology / It,06-04-1966,MA,Director,Female,93414,White,Married,Fully Meets,3
2093,Carlee,Lang,Carlee Lang,09-08-2020,8-24-2022,Production Technician II,Harold Mccullough,carlee.lang@bilearner.com,PL,Active,Contract,Zone A,Temporary,Resignation,Opportunity place deal.,Production       ,General - Con,05-06-1948,MA,Technician,Female,18116,Hispanic,Married,Fully Meets,3
2094,Eli,Flores,Eli Flores,6-16-2019,09-07-2021,Production Technician II,Andrew Norton,eli.flores@bilearner.com,PYZ,Active,Part-Time,Zone C,Part-Time,Involuntary,Same manage return husband try general.,Production       ,Field Operations,01-12-1964,MA,Groundman,Female,67210,Black,Married,Fully Meets,3
2095,Lyric,Solomon,Lyric Solomon,7-14-2023,7-16-2023,Production Technician II,Allen Mckinney,lyric.solomon@bilearner.com,SVG,Active,Full-Time,Zone A,Full-Time,Retirement,Night official cut director seven.,Production       ,Project Management - Con,10-19-1997,MA,Manager,Female,60616,Other,Divorced,Fully Meets,3
2097,Parker,Fritz,Parker Fritz,12-06-2018,04-09-2019,Production Technician II,Kenneth Mathews,parker.fritz@bilearner.com,WBL,Active,Part-Time,Zone C,Full-Time,Retirement,Laugh effort pressure fund.,Production       ,Aerial,2-25-1964,MA,Lineman,Female,29605,Black,Widowed,PIP,2
2101,Justice,Curry,Justice Curry,12-28-2022,5-13-2023,Production Technician I,Sarah Carter,justice.curry@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone B,Temporary,Involuntary,Even third look high.,Production       ,Fielders,12-13-1964,MA,Engineer,Female,35098,Hispanic,Married,PIP,5
2106,Tony,Mendoza,Tony Mendoza,4-14-2019,1-20-2023,Production Technician I,Timothy Walters,tony.mendoza@bilearner.com,WBL,Active,Contract,Zone C,Temporary,Resignation,No even actually meet though three.,Production       ,Wireline Construction,11-14-1962,MA,Foreman,Male,47601,White,Widowed,Exceeds,2
2107,Jacqueline,Black,Jacqueline Black,06-02-2023,7-24-2023,Production Technician I,Jesse Gilmore,jacqueline.black@bilearner.com,NEL,Active,Contract,Zone B,Temporary,Retirement,Cell push simply. Career situation record entire.,Production       ,Field Operations,12-27-1943,MA,Project Manager,Female,68361,Hispanic,Widowed,Exceeds,1
2108,Denise,Mccullough,Denise Mccullough,05-09-2022,01-03-2023,Production Technician I,Austin Brown,denise.mccullough@bilearner.com,PL,Voluntarily Terminated,Part-Time,Zone A,Temporary,Retirement,Herself Mr office bed.,Production       ,Field Operations,9-19-1978,MA,Driller,Female,71922,White,Widowed,Needs Improvement,2
2111,Carmelo,Hayden,Carmelo Hayden,3-29-2022,7-30-2022,Production Technician I,Sharon Salas,carmelo.hayden@bilearner.com,SVG,Active,Full-Time,Zone A,Temporary,Involuntary,Arrive allow reveal move.,Production       ,General - Con,5-17-1957,MA,Lineman,Female,92067,Asian,Single,Needs Improvement,5
2112,Emilio,Pierce,Emilio Pierce,7-30-2019,1-21-2020,Production Technician I,Cristina Davis,emilio.pierce@bilearner.com,EW,Active,Part-Time,Zone B,Temporary,Voluntary,Guy present clear.,Production       ,Engineers,9-24-1943,MA,Technician,Female,65114,Other,Widowed,Exceeds,4
2113,Emerson,Wood,Emerson Wood,07-09-2020,12-10-2022,Production Technician I,Lisa Manning,emerson.wood@bilearner.com,MSC,Active,Part-Time,Zone B,Full-Time,Involuntary,Out phone market. Time parent economy each.,Production       ,General - Con,10-20-1944,MA,Clerk,Female,9677,White,Widowed,Exceeds,2
2115,Nikhil,Cummings,Nikhil Cummings,4-15-2019,05-10-2023,Production Technician II,Kristin White,nikhil.cummings@bilearner.com,PL,Active,Contract,Zone A,Part-Time,Voluntary,Although center movement stock. While you local.,Production       ,Billable Consultants,3-30-1978,MA,Engineer,Female,25166,Asian,Married,Exceeds,2
2122,Tia,Kent,Tia Kent,06-11-2021,11-14-2022,Production Technician I,William Thomas,tia.kent@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,Resignation,Company event positive along avoid.,Production       ,General - Con,10-21-1975,MA,Locator,Female,65636,Asian,Married,Needs Improvement,5
2124,Spencer,Hicks,Spencer Hicks,2-21-2023,07-09-2023,Production Technician I,Kristin Lee,spencer.hicks@bilearner.com,SVG,Voluntarily Terminated,Contract,Zone B,Temporary,Voluntary,New serve test what conference management.,Production       ,Wireline Construction,08-09-1950,MA,Laborer,Female,42707,White,Single,Exceeds,2
2126,Chasity,Kennedy,Chasity Kennedy,03-08-2021,10-07-2022,Production Technician I,Steven Logan,chasity.kennedy@bilearner.com,MSC,Active,Part-Time,Zone C,Temporary,Involuntary,Will cut garden exist ability its human.,Production       ,Technology / It,6-20-1969,MA,Helpdesk,Female,35121,Black,Married,PIP,1
2131,Kaiya,Marsh,Kaiya Marsh,06-06-2020,03-12-2022,Production Technician I,John Harvey,kaiya.marsh@bilearner.com,PL,Voluntarily Terminated,Part-Time,Zone C,Part-Time,Resignation,Dream enough treatment knowledge area.,Production       ,Field Operations,03-12-1951,MA,Laborer,Female,88590,Black,Widowed,Needs Improvement,4
2134,Beatrice,Faulkner,Beatrice Faulkner,2-28-2022,5-31-2023,Production Technician I,Vanessa Garcia,beatrice.faulkner@bilearner.com,SVG,Active,Part-Time,Zone B,Temporary,Resignation,Out always about must with ago here.,Production       ,Aerial,07-09-2001,MA,Foreman,Female,36904,Hispanic,Widowed,Exceeds,2
2135,Valeria,Mayo,Valeria Mayo,10-25-2021,2-18-2023,Production Technician I,Shaun Barr,valeria.mayo@bilearner.com,EW,Active,Contract,Zone A,Part-Time,Voluntary,Board from heart ago allow list.,Production       ,Engineers,4-25-1955,MA,Technician,Female,65653,Asian,Married,Exceeds,2
2136,Darrell,Vaughan,Darrell Vaughan,09-12-2018,07-11-2020,Production Technician I,Elizabeth Ray,darrell.vaughan@bilearner.com,MSC,Active,Part-Time,Zone A,Part-Time,Involuntary,Despite expect democratic then affect toward.,Production       ,Underground,10-08-1991,MA,Labor,Female,19006,Other,Divorced,Exceeds,1
2137,Carlos,Murphy,Carlos Murphy,12-31-2022,1-15-2023,Production Technician II,Joseph Guerra,carlos.murphy@bilearner.com,CCDR,Future Start,Contract,Zone B,Full-Time,Involuntary,Fight perhaps along western.,Production       ,General - Con,2-21-1962,MA,Laborer,Female,53948,Black,Married,Exceeds,5
2138,Wilson,Sloan,Wilson Sloan,11-04-2021,06-10-2023,Production Technician II,Charles Castillo,wilson.sloan@bilearner.com,EW,Active,Contract,Zone C,Temporary,Involuntary,Direction garden particularly trial.,Production       ,Project Management - Con,08-11-1966,MA,Evp,Female,69346,Hispanic,Divorced,Exceeds,2
2141,Casey,Dixon,Casey Dixon,9-29-2018,5-20-2023,Production Technician II,Andrea Simmons,casey.dixon@bilearner.com,PL,Active,Contract,Zone C,Full-Time,Resignation,Many with summer.,Production       ,Aerial,7-25-1946,MA,Foreman,Female,73814,Hispanic,Married,Exceeds,2
2142,Josue,Gentry,Josue Gentry,01-09-2020,11-02-2020,Production Technician II,Jill Hubbard,josue.gentry@bilearner.com,PYZ,Active,Contract,Zone A,Temporary,Involuntary,Often his world its threat last.,Production       ,Engineers,1-25-1965,MA,Engineer,Female,40697,Other,Widowed,Exceeds,2
2143,Adelaide,Meyer,Adelaide Meyer,07-01-2020,10-31-2022,Production Technician II,Jessica Morales,adelaide.meyer@bilearner.com,SVG,Future Start,Contract,Zone A,Temporary,Involuntary,Gas group whose within step clear choose.,Production       ,Yard (Material Handling),1-25-1994,MA,Coordinator,Female,46121,Asian,Divorced,Exceeds,1
2146,Frankie,Franklin,Frankie Franklin,12-25-2019,06-04-2023,Production Technician I,Jerry Peters,frankie.franklin@bilearner.com,MSC,Voluntarily Terminated,Full-Time,Zone A,Temporary,Resignation,Line close that rich.,Production       ,Splicing,11-03-1943,MA,Model Assistant,Female,73772,Other,Divorced,Exceeds,2
2147,Vance,Cain,Vance Cain,8-14-2020,10-27-2021,Production Technician I,Jessica Myers,vance.cain@bilearner.com,NEL,Active,Contract,Zone B,Temporary,Involuntary,Gas also suffer air support size make.,Production       ,Aerial,11-06-1981,MA,Lineman,Female,80599,Hispanic,Divorced,Exceeds,4
